previous,divergence,confidence
0.9893407628266346,0.7511924729903974,0.39888035910390185
0.40999575103230745,0.8320221899742352,0.8436892857463775
0.3160939642096986,0.38826377077490315,0.9468542529941048
0.18843320978178735,0.07260590805670597,0.027727887081950175
0.784965491233612,0.8987334238677944,0.030718018289227822
0.491910910490863,0.051290281882581557,0.5909251771840799
0.6060021168633606,0.686020194660796,0.8641028960974129
0.03655554020060858,0.5753448327222348,0.20494096353242064
0.4084321138532515,0.31432021516007036,0.39260900570356805
0.7127859215246958,0.0774557164692502,0.5428525330908806
0.3894431074015863,0.5040353817104688,0.9168737166148213
0.7518477667973159,0.25928215472696536,0.06966702007480308
0.6027359572795821,0.8658093064872826,0.5330813688281861
0.33525831538723894,0.5310036817076413,0.5591863121795163
0.18981592776249578,0.6137853504423433,0.9281431165811944
0.19263560369312116,0.46202145933583827,0.25854760557226697
0.9842076018420933,0.2518815826185371,0.6801535139221642
0.569474195418909,0.14115622987509457,0.5959448284210873
0.40371060045245577,0.39760677131904865,0.7079413212319315
0.3591335312539996,0.25907183625917385,0.49467389471451717
0.21876162410325295,0.4875358294302635,0.5553673031189293
0.4620650261512371,0.05841833385896411,0.5382376683682389
0.5537652102286715,0.9375967117455662,0.5531716222911033
0.9907018158473866,0.4606283210509826,0.775974057166976
0.6706905447496146,0.5517918609104088,0.9584620283040824
0.30400475419337214,0.2680559318684955,0.834590328720367
0.6336124439940476,0.47094810407870125,0.7508681446792383
0.8980245815168791,0.13463662161193035,0.2982645069438833
0.719201321989078,0.3840184175511401,0.9744401767986088
0.8264593957887799,0.5571061780504595,0.8255178408437785
0.023235740233149893,0.9467642447688879,0.4422471589473479
0.406174970866353,0.9279423815707707,0.09408532647360035
0.5168430374242966,0.5870740235648512,0.3158930186474219
0.8380015231217579,0.7464967741241556,0.5749116075949319
0.8206208098370609,0.3062426198743615,0.8355406053511447
0.6584847309962902,0.6332510295022888,0.6171897733357552
0.01619371508943457,0.44839603836599473,0.1457364700049768
0.031029673147589643,0.09381988189508905,0.5462472882180293
0.7454576354221012,0.40457772298486894,0.8315858610565174
0.8201808635904774,0.5273903002781644,0.8284540681481667
0.23421454377887874,0.17776864557596128,0.37071161569534483
0.2403074810898871,0.8704459995140452,0.7047827572270262
0.874823622283447,0.15947282495043313,0.873682446449759
