changed_keys_gate,severity
0.4028851993174519,0.6619055219471193
0.30758841077993493,0.08513371612614473
0.9684664124903583,-0.8581013004573119
0.006876831046767173,0.5004435190758219
0.1398202945776843,0.49676008795488835
0.3102491915015233,-0.3193888023647258
0.72532030024886,0.16643486245394135
0.9055557442619243,-0.4808188126164652
0.17444883162938274,0.03509334464957359
0.11709066919583999,-0.8971316719212559
0.6655850867544169,-0.9867442565642328
0.9840503430428351,-0.3851021521087863
0.484181903010351,-0.9027725810393641
0.534149411809674,-0.6274021553396949
0.5545315282696734,-0.41650857689813536
0.7503971668155107,-0.7498126431103138
0.15401073211789118,0.4801199174615831
0.7376144468190619,0.506453010691243
0.19460534886954073,0.12472041294347447
0.6740177036899879,-0.7886465272346663
0.12890431187037676,0.67204594938213
0.15714996919324853,-0.3336332878499344
0.6606148718088664,0.34036328427506524
0.7702085501009331,0.6684667860051063
0.9609166002962878,0.966081057566188
0.38768898324996326,0.0005774046603026495
0.142281733038914,0.2521136519770679
0.8867697439084906,-0.13178999045195994
0.0619773536173146,-0.013581631339439015
0.8541296644600648,-0.3209536565593769
0.22776799363322364,0.8177075118805399
0.013047963612750402,0.2655399695524969
0.245331754465811,0.15427621836369831
0.720236742012651,-0.7427814692870804
0.1688642155530019,-0.7930260364970283
0.2942690666374489,-0.6226760907916127
0.9519824518067446,0.040787426694884665
0.7274919102048047,0.577703855492294
0.16927945872706185,0.5387410765911713
0.5775404784746019,0.4805571199567089
0.9592636591899821,0.4178565452788354
0.01894248265309806,0.27969487916956304
0.6775857446092853,0.7015391092478933
0.3743374297324277,-0.5586257779343258
0.8283669890980236,0.5523776241628158
0.01469644463013664,-0.7285948665391557
0.5658510081311989,-0.3394838178575914
0.8898451210009491,-0.49343299125585527
0.8272446251540998,0.3780788454419539
0.2804949845980489,0.634437319280607
0.5843626327073228,-0.6348523651677538
0.16629953567890543,0.5675774759516823
0.3037476166204012,0.8720825433237922
0.2612904743091876,0.9809753150803091
0.6681054991172481,-0.45057173260425065
0.3340284276291292,-0.21670386202047176
0.17594320907449978,0.967450541402141
0.5715999778581419,-0.7228365345126804
0.07977431518016875,0.219224997273902
0.488868565915369,-0.8678549300852467
0.6879679846810017,-0.2575441421759186
0.3915685205628091,-0.07045865462971657
0.002359789786189448,0.6895403980886319
0.48386377236194933,0.7081252490308123
0.3401060505316056,0.8222742806729797
0.3803414338178933,-0.38450386261767777
0.7690704041944254,-0.43929976169894025
0.6886876773620649,0.41449081001226107
0.09512455098694794,-0.30757753991801784
0.594941958255282,0.8221468578458462
0.04777129440928307,0.07977670602078057
0.7445358043807093,0.7729493656731499
0.7670856061268222,-0.44179377423416644
0.37036209329844105,-0.9605126426456432
0.10463368326307187,0.28426817645391345
0.14702280172287607,0.4944037082432322
0.2511556395492669,0.33401684885287275
0.630533562311616,0.9988190719035182
0.4721139627461002,0.32914802285067424
0.6099201621638077,0.6232677811426721
0.2528448655709864,-0.30740838684240646
0.31416544523368684,-0.44203834739997094
0.09185578803352112,-0.5477985082708554
0.4835481573720818,0.9308824335681267
0.774054977527512,-0.4350174800243902
0.8939731213344472,-0.4594722826746349
0.5684945926399859,-0.7771388294553794
0.1760635762554137,0.34454004225413515
0.09857781245991104,0.3867585998012415
0.39222486648527843,0.8734746809840737
0.6281940924721118,0.2849533439139633
0.09285718132506082,0.7954183479211689
0.7093954342809388,0.6128494258991832
0.10096732736888514,0.8125131127902276
0.2791450015721363,0.29237232510986844
0.32010467750389404,-0.1585616684488007
0.42383755687259894,0.4558121536139781
0.2161309176804871,0.9798176760218167
0.2339816646979901,0.6709625414130365
0.8085940350640445,0.9432212270767477
0.3385614168825064,0.9284050787729501
0.7470652185644091,0.08724702760148473
0.7432173620729711,0.8476315049198813
0.9329726986301734,0.24820761987938544
0.20173496505871613,0.7660087658030885
0.8015438157868917,0.05215477687281678
0.49454043581768636,0.555917437881585
0.21780017685434527,0.6740541921195153
0.43801026221610717,0.2728611491248609
0.13781407976236648,0.8212676541054593
0.23447041114227019,-0.8394456094559539
0.39253833878526945,-0.5919279454756183
0.7587007812749033,0.09643494710485401
0.6676940990026488,0.7152739761086668
0.9456273013990303,-0.45159306510474506
0.46197382904353235,-0.4253130243143579
0.7202369058022738,-0.4623982272774294
0.9229170927248407,0.007204594433252165
0.2674834266328515,0.9656345789843908
0.7462250765123862,-0.2825194851444708
0.9540593197985925,-0.2914682870116898
0.7955342490511125,0.12161657921575286
0.15308490378481698,-0.9660226181160347
0.784186583043872,0.24854626936958946
0.6381615917523796,-0.8778269252353248
0.8978546586579065,-0.6834554062624578
0.418604343422021,0.24439738320328463
0.972311624310691,0.38496236096980874
0.36004178158344,-0.12519920007668905
0.48674627422568595,-0.6367640295349957
0.8038107963721006,0.37694496987770987
0.6088763380978017,-0.398913178392752
0.9854272276626709,-0.952954462595875
0.6201685852075784,-0.9234397230516389
0.4336502042358932,0.02768538152303157
0.5765951185145853,-0.40055488935066497
0.14907395307769977,-0.992714107654421
0.5957396375162439,-0.3787714766130177
0.37136030545849286,0.5881419781551003
0.08548074058099076,0.5141752868726543
0.6041370384417675,-0.3738036537472238
0.42889935811833724,-0.06358037121687232
0.4570267041443392,-0.42524722643424373
0.04590571039014213,0.0275666940332171
0.5183905523528659,0.17778577518009064
0.003115612365417131,-0.2777704041447988
0.8419095952719462,-0.5383409195648075
0.7512513250387893,-0.19269261100582336
0.4523776404484652,-0.6395417585338059
0.6113800265822,0.023124396469596853
0.3957815316489358,0.06113697749193525
0.46906898433167654,-0.5237192017015739
0.5101433293036857,-0.591913346956799
0.7122328248686136,0.3514711820621996
0.18812063097918819,0.5734629599249681
0.6227125291946054,0.627507178124656
0.09879138501759199,-0.908759881631183
0.3770330954705412,-0.21854017217363708
0.43955897242289266,0.7792055668178879
0.8114012246595627,-0.40732597389234493
0.3658992852250794,0.3181190450247764
0.8054488553156899,0.3379184938155093
0.7206977244506791,0.05328206913378786
0.8073676231057446,-0.17094265969936684
0.9973642599771679,-0.24702398670878578
0.021998535928110963,-0.5716205805666703
0.10458318782961618,-0.5598233602239182
0.10784730098713013,0.8590637645638111
0.20671869907620277,0.958015368415176
0.05713510293590285,0.7550247309289602
0.023775819511135943,0.5344307454303079
