active_gate_1,active_gate_2,active_gate_3
0.8971587724847128,0.7360075036950304,0.11073402537261379
0.448834581354822,0.09117930583885703,0.22796450238426647
0.8150498176066958,0.7835153430054356,0.06985768887122001
0.3841837601708603,0.5831568839954403,0.48069719150527357
0.4063149626302839,0.2402708460169154,0.8717889567283877
0.5211930173724229,0.35465925003738563,0.7249069941949744
0.09376388653801881,0.6402383852190479,0.05500265558141626
0.6949674398474808,0.46040097306873595,0.8835333235531678
0.57653744372351,0.06832506706022201,0.665951349559531
0.8445125521679715,0.985691222911002,0.038628114840871475
0.678214758039457,0.7751979793549274,0.31538620633732317
0.1776878490326319,0.8788165327764401,0.2222043868372714
