weight,parent_weight_1,parent_weight_2
0.5431468012955932,0.959800233666618,0.43703218384621156
0.20406753770030395,0.5119005673692564,0.07128358629850617
0.8995767556159296,0.7706347896194373,0.9745492690530175
0.9516489359918439,0.5345679389300573,0.3891331691196608
0.7187523820118086,0.3185640319876921,0.06296135909408018
0.3301877777511878,0.11909478393527118,0.6747579083148434
0.35941848138687993,0.16196828691858367,0.6972871793683196
0.5339077989616358,0.3631026259170578,0.3000047860930122
0.6976484271922779,0.11176757458555464,0.2933362554271032
0.5541567438762123,0.9151223281281625,0.9623789345400672
0.043298201017864524,0.2740055513612695,0.8498157854656788
0.4673491898285954,0.5663181071849819,0.5292389704556422
0.37938342625125077,0.6171087457329104,0.5038667251131453
0.5610156318583531,0.737897747209888,0.3593071538314203
0.6759289188914479,0.9583304286331286,0.3037752500376544
0.08883526401159925,0.7675323519270913,0.24532349265048747
0.7583998945850136,0.6372755494967627,0.036269692403967824
0.023018165050935013,0.01836212688073957,0.8998278693278716
0.8918492693044395,0.06871583593954278,0.647796114235113
0.05553828995171939,0.8959510094537877,0.6285456540399661
0.6783362539291434,0.5461541936905104,0.6720470313486561
0.49786864829328525,0.56945234577368,0.9068072185273295
0.09631741628338297,0.765196664200146,0.44326456903822675
0.763446964018504,0.8983483718794308,0.031860424500714246
0.8961183694893814,0.1329765386057492,0.9151512685421321
0.4579655455856272,0.7973028786030306,0.21094684560490617
0.6506469466273969,0.8291556714474818,0.42385297453871873
0.6864728503971015,0.1065564934702794,0.14273595372363457
0.9082633063169574,0.5382648245144634,0.6274251767489523
0.1341963833582197,0.5715599872000997,0.7238600360180778
0.9706653245181014,0.2613046529088151,0.364378406141727
0.13976627724478952,0.3740818274553118,0.21820870284143346
0.41000034611266956,0.3137729126316946,0.31543181889460403
0.35442313713654183,0.41621596935906213,0.9639441567226117
0.12508175746474604,0.05580992172001742,0.06967371018974389
0.9716827957596965,0.0426286771373835,0.8371192540043937
0.7395740608306733,0.954109843895392,0.5372717016439341
0.7368934473014569,0.6634594642524505,0.15706309598179402
0.049588371177761936,0.46643208597091523,0.22808831376719152
0.8006162000764672,0.931072566207838,0.3579453997523322
0.8487002259161983,0.8496208284813802,0.0467899234633572
0.6991654195924625,0.4985717014113845,0.8663565958648567
0.7416213162671711,0.27937496218031954,0.6781518365264191
0.2741198018978174,0.43318221029974413,0.9877056769098688
0.19660969646606963,0.9298604102542584,0.3474224773416378
0.7072714533313795,0.6141184595480554,0.18652097718132532
0.1209064675225553,0.8920423602264137,0.9632412485335077
0.29562185720141454,0.7470591096099751,0.28194386398719995
0.7273259320769515,0.4714500635360015,0.4733020718947154
0.577669567537271,0.9129026447870981,0.9165526609913812
0.49556354233353983,0.16220112211978754,0.11341968567146543
0.3340828968790356,0.8890201550475963,0.7065838322051017
0.23401233793032805,0.12116949368426433,0.8656821753417712
0.35050255470058644,0.6782853112917304,0.3975621754797908
0.25343474877357675,0.5352468411613734,0.2754644187730696
0.6350759894264372,0.4344577860608161,0.07875761756043453
0.874682836352966,0.8905800499300689,0.9430273912841828
0.15771990950484738,0.3521320788291966,0.37433402759870815
0.3798203228282129,0.1711583761927521,0.6921506845145804
0.7708752291153623,0.6576550741479936,0.4459345260208809
0.19637062505177494,0.43564255024089094,0.845260537052087
0.37249148180011793,0.5258395139976842,0.6411942735117424
0.9013931355095727,0.4060570180528522,0.9816507947794451
0.9850909548517176,0.48578942446652107,0.47104005380048686
0.9767920017634183,0.13045147929249334,0.6736756579262024
0.36282106025449157,0.07240248834356933,0.8936239443467876
0.3111594351352056,0.3976950663274177,0.21941294228030628
0.8846910721180965,0.8173558500865002,0.658452148926726
0.6884877565952244,0.09454208643669815,0.8102691972974125
0.8185503969477099,0.7845901494048475,0.960122352910931
0.7045061412167264,0.9718605630005763,0.26132561498369355
0.4705996564017929,0.30487280526264693,0.2531762286122018
0.2672851630952885,0.9006948381498938,0.25123880166707835
0.2500180229863693,0.004319722814527305,0.8602905255070243
0.018266370890016814,0.9506944332011188,0.7582698729667959
0.7773203098029271,0.7119184472387877,0.8762767773868867
0.11633682853637095,0.2677948811929337,0.10314481369363182
0.39932447681595284,0.02801561378666373,0.14863986974430476
0.522732508549536,0.12284839164743089,0.1752871884076963
0.2990867566085754,0.927715404327888,0.8850360139950846
0.24096866662242822,0.10934219006780665,0.41227751266156354
0.5587444837871832,0.4529225097754932,0.3434729342618168
0.7594566931842075,0.6196855964229477,0.288111631123389
0.12219104943299353,0.4263663417295037,0.5658977428918929
0.47335909617349525,0.22024721514494028,0.12891875938248176
0.7722856308803229,0.5557106928312315,0.13246316751459475
0.36318261378953565,0.8348438391826484,0.2222719186148403
0.3844245108019295,0.8349400175638655,0.10176858868377259
0.2458886123895334,0.7940381489460665,0.4608106181272039
0.6127173349169829,0.9252998732370541,0.7789088432225668
0.5535163971421863,0.3858423406735759,0.8316348480199127
0.04046167033069337,0.29326605607530787,0.3283601674819643
0.8663194653767219,0.24901679930288478,0.5201855096092278
0.5595772062856513,0.35945639568483,0.7677718950249107
0.35089987933810796,0.4519725004081523,0.5862833871475068
0.5888944083636916,0.27419330050528756,0.33635052453379666
0.7424706555626778,0.4974604525831592,0.5123542959926889
0.30204308557985093,0.8095522614118461,0.394192231576881
0.4582132064864096,0.9355438557165706,0.2960795686689821
0.3968591116700153,0.03323550829730004,0.9317477009145211
0.6278395325705598,0.977425501220283,0.8341168460040816
0.5169004942722646,0.5496295276292171,0.9310353917601304
0.34862602937362097,0.39163451804026916,0.26544113175052486
0.4334130402642322,0.15351808880667828,0.351340009721699
0.2011934641763129,0.04086846024317792,0.13429512217860495
0.4235760076244969,0.146163143466437,0.6390232585814773
0.8157888735826849,0.8540883617246185,0.8606336937735747
0.6827077733289828,0.12454449449671079,0.6602222640893992
0.6730461269864291,0.4763357466643017,0.6093748800171895
0.8703093344922714,0.5279155762893564,0.44051166567081945
0.7658255762108515,0.45205947232759314,0.18256585859928898
0.15525942868816356,0.0734674220689927,0.9706845429609439
0.6609586367687935,0.4071261419587823,0.4646761133710752
0.9841790218439196,0.27112962979107225,0.44131838302257465
