z_variance,z_autocorrelation,z_curvature
0.910120048692094,-0.5551552028006231,-0.10709300359537066
-0.9123252501222725,2.713981528806051,3.4067710970464784
2.741643131771086,2.110373017427715,3.0915192927559882
1.296265832213955,1.4606452114629294,-0.5943680297446243
0.7389268981781292,1.827700950597892,3.670680681705478
3.3243253645150066,0.5733382292091025,0.30145312192416585
1.5135859321254865,3.383643491129435,0.24094193220765536
3.0957247832367667,1.8713852269806632,3.557251449238511
2.095400859879524,3.1239544729978697,2.4418125405813607
0.14194345696532817,-0.899308050058071,3.4566640044674912
2.5895909003794966,1.2898349449658246,0.6746224740118754
1.6038604046868663,3.1032023242207067,2.0669733737554283
3.578605925085209,1.454684138317878,1.7056914764937328
-0.5742836697526501,3.4938752867459417,3.4498194764281926
0.4066805670551803,-0.951889366019131,1.753544245549779
3.967147539972574,3.0824320734256094,0.03290858212186798
2.940529659010134,2.9705172123952637,1.4496431452250471
1.6649615066470793,2.930279078954846,3.2575539849633266
3.794746258945109,2.4539193347721495,0.6304169372392359
0.27996832352436973,2.2654054460124,-0.46052896120500697
0.3356675180898865,3.0444171120428294,3.0305515652993815
3.097196599109406,2.3307598948513117,3.573682488854155
1.6661413673470253,-0.5738283778210925,3.287482306893554
0.1509295288348942,-0.45828410799479824,1.705117239076145
-0.9267092648385141,3.261612771972909,-0.6398835701524199
3.0311613569912037,2.9497603663435794,1.1903631000519104
1.3413725442039808,2.4141866197261654,3.6532326620614466
3.9015903401908414,3.4121307449539877,1.9311874735733863
0.996144953014765,-0.6546724973011139,3.2633046313234617
3.5538866734120056,3.00463344650137,-0.1937844996479523
1.225437025360315,3.9000561654290404,2.0625458357957474
0.9831465745835786,0.047590896797751636,0.16479906488372764
3.9684509594512107,0.08890643946662191,-0.6204483811233832
1.3238648821791874,1.220420035037315,2.269392263384528
1.7416257419819523,-0.06641449058834759,2.915769856267972
3.8038079180478457,-0.37669683319248604,2.230498417660522
1.9594222927011633,3.899669136895609,3.2786144630566687
0.07242576798308287,0.9965425059976849,2.141821946997431
0.46454917035837395,1.5512034040917548,3.6291638426270136
0.11931806618053864,3.4246756541345205,0.8205527767208292
-0.20757924718163534,1.4966398912882202,0.5306618245428338
2.7543049984962518,1.0084626660569138,2.507010313005599
0.7284095598343407,3.0994032951187043,3.7876403694392806
-0.21004534374963157,3.228464920562585,1.5497336581045027
2.8537616199945726,0.8778009334154677,-0.6931225920791653
2.934553918611512,2.326563968175786,3.5944343016082048
1.3703966723826682,2.91801464018368,1.8192989879713295
2.768591491372141,1.9555724922680566,2.368988530995662
-0.8161993070412645,3.5142730360614713,0.20368208349820138
0.5042741306743439,-0.5357502561300372,-0.08962059521890853
2.1038710320846743,2.2895657177539865,0.7539617783577373
0.42299560148514415,-0.031680062872816106,1.4247990293087311
-0.6572199816347598,1.6023455356757874,3.0960043629544467
2.951639297013629,-0.8783916103686686,-0.864808437735399
1.3502717065961063,3.615083471439368,3.5848185116536424
0.40032226496592416,-0.8414341899424995,0.06476918444801294
2.4533201666984263,3.8601651301450044,-0.19315334745918977
-0.35290579290198765,1.1708566722360585,3.1503362591927164
1.5243910028419907,0.8904155120873307,0.06644849262762476
-0.05055639512024168,1.894943467602439,-0.9648123192218363
2.345845063513843,0.9894112245527156,1.051422349266173
-0.19930511783860205,1.8093704220962405,-0.011133943722055006
-0.4493925477878038,2.0317752982181707,1.1795061008028256
-0.8768182331934712,0.7490023174219331,0.1184472650377153
1.5727317850093563,-0.09637262705949357,3.3073099699998583
-0.5291563688132858,-0.05975541935180928,3.8733676511115487
0.03412605218884446,3.7749746756849003,-0.32873190424068355
3.153446107120673,2.6459762585080897,0.7170837268528549
2.036718518424179,3.1874380122206913,0.958963181492646
3.6282990692656467,3.665915302215014,0.654507270802132
0.8720563117249966,0.18217133945929653,-0.003675770075601492
3.6092206679412335,2.970788313136567,0.5693877169625576
2.459639345157415,3.82379332370569,3.567873295506007
0.3229826337082069,0.2754162900595367,2.1331072103890643
-0.2547847484919843,-0.9678452821936503,2.129807852921597
0.533054504450696,3.369767290703024,0.0688001237692819
2.1610192733625504,3.402098586868867,0.4800767345230077
1.9182948961380446,3.0756657845904245,3.2010660136679396
3.610546680460593,-0.2915694463546089,2.1040230114011633
-0.5857344711565867,-0.0953552751830763,0.3713735089858725
1.374675131149762,0.2691619078521543,0.3597285540450943
0.6852417815272442,0.5009807198770782,2.633193577511305
3.918314249242905,3.5541861714585705,2.747955235431937
3.2467665602300464,2.4116213974514458,2.860388034107351
-0.5518464601454789,2.1459674442854677,3.093444220448597
3.101024956081676,-0.016073813661043546,2.622899418192792
3.8844284648210694,0.4259371594400172,0.22714619148502235
0.5614731577415104,2.898869981405309,2.1356802346331065
-0.3360776605136031,0.6523142356022824,3.5722409010971203
2.3816990741170523,0.5818621750978896,1.1125007377821592
0.9779137289532462,1.324382250439021,1.1308534398559535
1.2992157262093311,1.0039858730163314,3.643144237334173
2.030342356943257,0.32451652780427254,2.3447855879868875
-0.42889040539773904,-0.015637425610332767,1.153289121681627
-0.3958103502271284,0.30833253791803994,1.1856636006016679
2.903439688624605,2.915527472610721,-0.9865631687687867
2.6590340635780088,-0.5132717696026625,3.620150651580378
0.39175548522569015,-0.30526124729925574,1.1760374924505816
0.44520957291486396,1.7227456834981774,0.47429279938122537
-0.8455273540681965,0.47549045177480354,0.7002390145529116
0.7868872109655403,0.20012387464291215,-0.009409806520943809
0.5518136976571439,0.14784828660611904,3.597976769095591
-0.052068708919166484,1.5490347191942813,-0.053023442395227716
-0.6837049977773132,0.2262826400035831,0.11793256174258171
-0.5689617883310119,-0.026830285329224268,0.9563088876890418
1.785200567021139,1.9610127117597451,0.39008778467625604
-0.44824357931832726,0.8846343571324105,1.0609232248499088
-0.8509760402919055,3.996715393887473,-0.28420589110402095
-0.372647901749418,1.802021026793557,-0.8989250061831413
2.9898724488187938,0.2593009052920463,2.8069283832707708
2.428499782568861,-0.29990679423029154,2.5057703470474264
1.5742442279255702,1.6808371700430866,-0.5841787718960719
2.4873419853936256,3.9031791027716913,2.2353863086968593
-0.8215050694363776,-0.8330954944363563,0.9794220933423912
2.0372209391872134,3.095341007046949,0.7216406330379574
2.549780026960441,1.9039603053370673,-0.6597712841755662
-0.9008945230934947,1.8791424477266139,2.4329032425382278
2.589300695461711,0.6661357122359903,2.9708801781377163
1.840144169342374,1.3279357753342578,3.7690164736011704
2.919266258270104,-0.9865431499645047,2.857159489297727
-0.47828953835972043,3.158642571977083,3.707954487904143
-0.015119733160358861,1.103059768952475,3.0825928051512426
2.2020047754174694,1.2160440679066302,3.5743618881909907
0.44314066382759343,1.9606099235610555,3.3848749971356575
3.838988194685629,3.0669473230650866,-0.48687222487905213
-0.6500989346251581,3.7047268407888225,-0.7264262930720402
1.2598176278916422,0.9601816692905922,1.8396131649326923
0.00619478609599966,-0.7001616404151964,3.270990696504791
2.5695627632759264,2.420215011130317,0.5910721470500584
-0.38217958556780307,2.5532557180600257,2.9985116106342784
-0.387429276512832,3.483780123640921,-0.5918046335017737
0.0009320841074009767,0.9240041451825647,0.8284910542754567
2.2411963078811086,0.885687744084823,0.7534131968628759
1.8102353298996001,2.108188820753509,-0.11207313641413108
2.9379147634175506,2.770205235881519,1.78490988388916
1.5552869475567026,1.6744346811321766,3.026482216876155
-0.34510653520435053,1.5973601727848967,1.63079426197296
3.749075173567981,2.945111505239826,1.6209176747428953
0.9582857370188655,0.8927874534008293,2.6836243536494804
2.2272339926003015,0.06412860052458491,1.4978990873920903
0.8402430249891555,0.5001999793121383,0.7165748585082601
2.8509975096813127,1.7501332411978883,1.3115670575735328
3.9621872493411923,2.8729656538028667,2.5930041155511305
2.501413342872847,0.6377851589064867,1.4371878589772922
2.7583704900623447,2.178703464302262,-0.01146843443618728
1.9002290929015366,2.6796909745401645,0.5361376509449935
0.34793118269561374,-0.9021878958986614,3.3000028799342696
0.14984569458391706,2.081577764773147,0.2924326701789086
2.791553148926345,0.7906832462575366,0.1569083152123083
2.172655223124781,2.73808412605526,2.411698626509238
3.8849767167493496,3.406172639413783,3.41044704100677
2.909074645596454,-0.8612248788133738,-0.22643101811010113
0.9704893902748477,1.3323896579305665,1.2637251253953128
3.038591549129812,0.9406793228021968,0.3116723474080183
-0.6784291535839284,0.07114604903430388,0.011754958356394507
-0.06478059832999727,0.1474742762117851,-0.7029030326209637
1.4080240532351835,-0.8175659865742604,-0.734449911118615
1.9197796217901124,0.9297155069531446,0.9849068152778742
-0.20350984585879217,3.3645246150931536,1.3671370485896404
2.5132684615637553,2.417791320196369,3.934349448987926
3.1680764590291295,3.6588915100008172,2.565684813152774
-0.8753080962477174,2.4298136614578016,0.8268152837672185
1.1175246681896223,-0.12058506647015321,2.4877737866025638
-0.03132616208011718,0.35551997813463876,-0.9799347401776595
3.508077551877551,2.138277089039998,0.8109285562892463
2.433882168858619,-0.029225764301589963,-0.6321683952437248
0.9399505819666114,2.6622284885767376,3.107122677787756
-0.3778478945939825,3.991579783745596,0.97398110433328
2.5616995389588206,3.6347027898048774,-0.6942548440440041
3.7919317502638723,0.18845209786907824,2.0093543472759348
3.778009617279478,0.5153551149734934,1.5089303889273173
2.7259924066002874,3.9597756198901157,0.17573940102048802
-0.6392046070842141,-0.4657408798556075,3.7108271028359967
1.2087149138287527,1.7293078329993268,-0.4597495472659421
3.3062223342921726,0.3224189126335433,1.5709492562649316
0.825274429656643,1.2520653572260447,1.125560624790452
-0.7648201592968087,2.922532714412516,-0.08585677144821857
3.1653549274852395,3.9712811631055134,-0.8493843858357055
2.4087896230615806,1.5998882037224784,-0.08301994605582419
1.4409972123713781,-0.5772438775441215,0.2862648018661271
-0.002371930876540973,1.7634240941548556,3.6980018292614867
0.7891528590170762,0.1230716414513986,2.5813889359703053
1.0458468816045277,3.258682950545694,0.27886174064640756
1.4761805512060082,3.578994711638554,2.034731357511882
2.997612279473972,-0.9235630393236074,-0.09559235814146827
1.9236743714578122,0.9875865988793362,0.7184662292077946
1.1609826157522787,3.9169705210033614,2.3780996227380395
3.0272278157833563,2.0812072103117814,3.6810575982459737
-0.394008104722798,-0.3443729753373317,2.4646224415986815
0.6323965319264055,1.2955733149184132,3.5820002620577
2.1651431672129497,3.9494275765547933,1.829718158436716
-0.03310153226822676,0.7392038449161906,1.0155323809866532
-0.43787352577132643,-0.5303971826481149,-0.36977914474781737
2.134783817367253,0.9137702105869836,2.776369749874417
3.965086676778615,1.540360811150657,1.501446736899556
1.4076730861787548,2.8736522004857257,-0.21112241003316456
0.47651753171867783,3.6105100637730265,-0.6285083355816786
0.20388275720743776,2.080246536863145,1.5827745354238498
0.6027015415530736,-0.6160506703380649,1.5511540007431694
1.7139976715230931,0.7884444542485141,1.164217026001738
-0.6633899770684173,2.886194981303961,3.113482526908683
3.9409384665863936,2.6832461727777375,2.7704725016702225
