median_gain,win_rate
-0.00904793513990449,0.6827054574075535
0.005267091901656614,0.8761661332472864
0.003763675496475641,0.4802573768345795
0.0075241851089849505,0.7181617812251734
0.0005659267869676937,0.23605873904231778
0.005811201356125851,0.8269043419578549
0.0024736266800397064,0.3960161199584443
0.0009585210721733441,0.2902827850544707
-0.006437813317687231,0.7315403745252932
0.0019275569216859693,0.6572500859982641
0.003751469848690023,0.19619356404080524
0.0008603670744184982,0.8565141971765196
0.005503743304860153,0.9112152890689962
0.006268954181021117,0.7242438383609465
-0.0009544670318981513,0.9577917188276706
-0.0005986065849911543,0.033109409130196
-0.0075978986955453,0.0015857938465947408
-0.009409071216882663,0.8960680465541341
0.007213892333979061,0.4380950316200697
-0.0014601033161745162,0.3619076581497056
0.009951198811302025,0.2605214528311134
0.008807194350680414,0.9073484811133675
0.0055403246739050265,0.7623092057447086
0.008216702879357747,0.21809535186451057
0.004206025779188376,0.8468350947634312
-0.00878075610786947,0.694905376937281
-0.0028454279230245173,0.569793182145938
0.00790653782875077,0.4740661613364725
-0.005908259949016297,0.45666269246458147
0.0034212041904365317,0.9719677396043056
-0.0029337394893579364,0.9625923080298455
0.0065556684801407455,0.7494780224372056
0.008053702471166239,0.2561729649033614
-0.005920617177181382,0.1175185327658762
0.009921257915761763,0.6346539819236763
-0.001281616817579585,0.5214643945471059
0.004173933527674286,0.31448190370166895
-0.0020463056473399143,0.8846935378588348
0.0057436394261748906,0.7756029244007514
0.0037932838608380585,0.6269827883967664
-0.007847191854767836,0.7321217608467053
-0.0019619195969766984,0.43817802411684104
0.007536512366191994,0.16446335712781623
-0.0034628998028066182,0.3502015953647749
0.007872430603654555,0.8956406712819402
0.006496950269393084,0.6845955763891635
0.003018878489096691,0.9304554620820685
-0.007929501195826636,0.33914270978759486
0.004294887783826589,0.6206298273873025
0.0010079389805237766,0.12597380642360234
0.004574366664122842,0.9672794528641859
-0.002688810831485946,0.38174792979299876
-0.009584587728702677,0.4692357165696974
-0.000517892863135562,0.7719326056776921
-0.008876526860690166,0.9867954661852643
0.0035499395753795064,0.9335322776743619
0.004715145233298038,0.8013494955600892
-0.0017353031646253295,0.03398689743961503
-0.009719916222582456,0.3515096252411509
0.0033887886490651577,0.2467164406626412
0.0050075399209527395,0.7483094334444564
0.008551858971221972,0.5884969542987513
-0.006924950041387821,0.5931892087219721
0.007624157617940634,0.565820209996671
-0.0016491328638089577,0.3875483754549115
0.0027398929383098247,0.5466463760978582
-0.007943771763546286,0.7705583618217335
0.008545203236215581,0.00016779382451292957
-0.005850978981559343,0.4271184275925719
-0.007890956333966304,0.3592181018962073
0.0022551146570033726,0.8234152512621616
0.007278863401587685,0.31517303752315395
0.004406953036860239,0.5865458964262608
0.004110497409824979,0.08613903509062182
0.0023000091653914458,0.4575333163060098
0.0018531367068968779,0.5044945818784671
-0.009945773767141513,0.8392204449154108
0.008135038263280289,0.4917756044330194
-7.987600869536343e-05,0.47299423131080265
-0.0062242474996051424,0.4703186050898184
0.00486948114267409,0.33309582742527266
0.00021733143889927746,0.18891945913232477
0.0004362595297707564,0.7681939825265515
0.009820242897126708,0.5273600188675863
-0.0019211163648590272,0.8473739629494006
0.005731078434962107,0.45093027716175593
0.002747594626584098,0.6150649821484873
0.006390211051181182,0.09754538521764955
0.0003861345209764024,0.8546309477446565
0.009894134958191173,0.17507864755237323
-0.008193071759995424,0.2124646689907883
0.006279875767787947,0.4320825397704027
0.005173327287399667,0.03722377326488491
0.004906912419791293,0.06697600803727866
0.0021841869079174386,0.6855465815683528
0.009312544967427077,0.6980228706835827
-0.004645533245359732,0.6315460396664087
0.0068490694566645995,0.5878210549943859
-0.0030865874913362148,0.9781793633107505
-0.005009071111671373,0.8285546609473022
-0.0011109960193438108,0.036878849256778756
-0.0024214500350695474,0.16045449566054049
0.009144985083292695,0.9609915246928565
0.008789614618892298,0.36884552833359663
0.007392975952121924,0.8920383723824289
0.007880514755942388,0.20402713829058117
-0.0007516802398372033,0.5281268149314242
-0.005294392044118712,0.022128578743871308
-0.005247339490375955,0.9496801579470395
-0.003671733221230178,0.7629847925050488
2.3589819813889593e-05,0.2616380024147318
-0.005858560364621626,0.34249048821549577
-0.0011342040477991394,0.8292675017422886
-0.0027625083798939066,0.9180401299651791
-0.005373792562710839,0.9084856640271968
-0.0003920203235280445,0.6176188941700471
-0.005535322499932649,0.4199453219406042
-0.005870042890643456,0.40382959260700524
0.008736933704223673,0.6565201088846716
0.0093607931950939,0.015183397689903955
-0.00024898166842875213,0.9317959122395082
-0.00764053099850863,0.5746630163799947
0.00544704782093367,0.036567372265248754
0.008730979620438334,0.5378829650660145
0.006149117533585919,0.7381251796912839
0.003296073211233779,0.11840609088661525
-0.00018204006585570594,0.7853163116204586
0.0031707407014394326,0.3208913489640799
0.003563719916018903,0.7310125100404905
0.0030620214368791455,0.12790203811155676
-0.008636972885837493,0.0603667010316109
0.005674211377297832,0.9942981358735389
-0.0030675784679869535,0.1085795938761448
-0.008573460986173597,0.3691081716786697
-0.002538948816534643,0.8099277841259345
0.002252439413733747,0.030373301951186038
0.00341540126050598,0.2726799457630843
-0.00020267992809390803,0.6027827659951174
-0.007590057116748714,0.5051930829032542
-0.004952733453485117,0.5488679780015177
-0.0024701133568678715,0.8167347656288381
0.00257776696650403,0.8879056040319431
0.006018083127689521,0.8445064529852763
0.00862533644604085,0.7085593749655794
-0.002734508125114714,0.605561451602569
0.00411169388776976,0.30565690452051375
0.009128952940667146,0.24021945887286256
0.0087370421354748,0.03699307472872193
-0.0033252158681875326,0.2880774384716649
-0.005646470047420373,0.22584510929268342
0.006680445368875071,0.22499648686876406
0.009538726529251333,0.2333476626212626
0.0036791129722054117,0.8269222614909483
0.0016972723996089827,0.32970910918778884
0.00028074372348218385,0.1385229697336493
-0.0075756844583523076,0.4974791672551959
0.0019402569258692645,0.683444950265851
0.007952305521190474,0.06297872246298075
-0.001742522811735106,0.5317095987589242
0.007702879065086486,0.11064524674935783
-9.846196434637987e-05,0.2982195277601837
-0.004562033761614437,0.725073185769805
0.006215549648177792,0.7867934056725732
-0.00989886368378606,0.10341436725845621
0.0037997523467920603,0.5100919155432855
0.0025403578249616077,0.8862746507865947
0.009439643581065528,0.08623596843873371
0.0038418623678137358,0.5627905499721387
0.0070978980777478985,0.6882987283088983
