hazard_time,alarm_time,delay
15.439334575905312,87.23954053866329,16.928844176307262
18.137591016026597,76.89060443754491,5.356056785036394
24.271089236697037,11.101318699274653,17.856117184244198
72.5646355486331,51.045435757767486,13.117259280376794
99.96423429328604,87.59615845196548,3.347577694387762
94.52068688767123,35.33098011653328,4.753889853095121
65.09466542645168,13.56865857835099,1.5935311442397193
39.39789963173373,66.23094078744238,9.878438034166921
75.45617082022851,48.77304399519026,9.609509032657794
56.18239481319979,80.66100049521243,0.16918608046926797
12.424123953265855,97.41516286058706,12.50953165929368
49.58215864679432,73.03906962699061,5.622399859115017
15.218436502290494,8.300354644551867,13.033820889700218
68.91197126973313,39.61028223034062,12.733831211881448
23.387800651528647,60.64533452174842,14.241548800124978
47.56284487078142,20.65389604473601,17.778727910567085
92.86164793888538,59.4308831707159,14.815788955554668
35.79613755529512,13.598367069133733,19.94622864319875
75.87017727807151,7.779623683065273,14.21598412758118
15.102637449096179,91.41800433713553,16.33367990456211
67.52102455267541,46.78813545760504,2.0456823286769565
10.584587048841938,7.773793150974562,14.068614026494256
20.13169026751312,43.71260433467182,10.719460834614065
47.97096942821212,17.578393827119566,11.204979488205574
89.66766599107267,81.08378699855704,8.503362497650762
89.82216040750357,76.15881083241791,3.5538949834400446
89.55648276884382,69.76792505770642,15.436568339944374
48.33121871229256,64.69423070713127,9.232973411378406
65.7173864787006,32.92797624664354,17.926693353582092
92.98489712346371,19.158609802387105,5.748912491434163
93.70411068141802,8.15857530418066,18.16163286920251
50.68257303627093,42.72797792233484,19.23816076317904
92.36232820747172,52.82109086250439,7.780872121529678
55.58545947424336,76.20753738529781,16.97106397968525
92.93424656401488,30.457212781209876,11.223048013235141
15.808270434647916,22.35492732797708,9.854560720660839
38.698063760075605,76.55952802898594,12.119794697314855
71.58523645707393,26.680874557587785,7.643904950502143
55.075809259675935,7.729704840409202,14.109630052844995
53.39541411900764,97.62703085482511,15.343165602404182
70.02863854226233,68.63942531192794,16.117230288940338
83.89870996462888,78.07574674943021,10.087306338179706
51.029980990614774,60.04457688855995,18.307527910222902
96.78079708073858,23.78305387482985,16.961945858344066
31.166606980539644,97.19981540294079,14.48249656588639
72.25257208732461,15.059684277649744,18.571963418104534
12.567153417866322,65.22518772048164,3.348488805560954
28.665114181231026,46.838518677895415,10.750212027235682
33.65965612557913,90.4184799723446,8.79059620868226
46.59088386871563,53.19546799051476,16.11166054605953
11.187690694316403,2.8554573679981043,1.4271546153860992
12.955904896051484,81.16977469584268,16.67950475322843
46.66425284841344,7.014683296749369,18.78293818031416
21.817323871438923,67.4502053141536,15.196946519919145
54.3679302715937,63.79808059345486,8.269749146987447
40.10771775167018,22.60045370267011,17.913957642757087
62.028159641975535,94.56274239447546,13.514745673017908
35.77913480059243,43.4228782530123,9.046187736026457
15.037052098636021,59.460892554942205,13.728858048479475
96.07855741544373,0.6096016449516073,13.955803943964503
38.16414821239607,18.737486986032525,1.1172601691554762
58.160446464563975,14.228336530145281,6.616025889095614
42.109275178755674,44.35058566358586,7.327368145641174
10.74799656644937,47.95447163951507,9.046086172306154
11.839437028110988,71.59262993898726,16.21095167764835
26.60217287865642,68.09487707099801,17.874346926865986
76.86333781147218,46.00030546044971,6.852760804771605
90.87108204565372,0.29705675523509223,8.737371869175588
24.174802038524895,17.04796773496795,2.347342178199634
89.54222854654242,57.248045469221665,14.538667265469725
66.99542441863545,42.97198590935902,2.9714048797818804
18.264081435114694,91.1444143916537,14.02801804023321
91.7312460113434,37.429273568825735,16.531275006977324
83.56579204539938,61.16429627614443,2.421184640472498
95.72418164979119,65.8565978495649,10.964431841273733
34.676615160092894,99.11179856367878,4.1416238428549
61.398582094976256,46.90686116226457,17.46336839649308
65.20092916041263,11.469383417948064,9.79435647479556
14.562333052526638,95.54955674057962,13.79181675269065
29.152459929531148,27.108833723055515,4.310690711947178
92.55678958786218,74.54792511387375,2.244172639600883
69.27717902065395,95.26859520668282,14.243967081137829
73.56492177058709,8.237759767707175,14.597770831836968
86.62425333591173,94.80474372583278,17.925027059660415
97.83253754210446,84.45927918583183,9.806556411175082
13.78580731038446,90.8655564787887,5.15072671066187
76.02067977452568,63.636106084164126,0.023194438813438634
80.13683145276838,73.83653327667692,4.487644789084769
86.63589419716702,34.62308934659154,17.24203751514017
50.85757869994137,16.943612177083,5.482175935749796
60.20877810707893,42.1926152570268,11.94258148196867
28.407320025759887,20.17914000901375,6.055113120510658
18.79516960904612,21.317820481530823,0.29733202281607474
91.64842336417982,56.889806369906836,9.085271158213198
72.5928810317993,70.50555627120136,10.849939792114622
12.25793882477505,89.0645369744502,6.08241739947593
93.65627981889546,43.57065066727345,7.742923939567099
28.000625840982373,72.30933644103035,13.230005249527661
98.03963561310421,55.04673879001454,8.959298695955738
21.90456012881073,26.96867319089734,18.769200680355727
95.80403768588872,16.272835198626034,15.974072169557228
74.46024853579512,39.96480765655775,14.692633337152772
59.11556497993758,31.981408975439717,17.412048059801972
77.34048074867685,86.44197936133648,0.1327728569537867
57.2671514316951,79.0591276200954,13.806049625636307
23.441617410079367,86.49262017888307,13.077112500919533
27.92659380910493,88.06354765951656,7.287261431014656
80.07978960317865,65.00205836711082,0.25117800980333893
85.44339164807874,51.73903876809482,11.738196499547573
58.50026561167511,61.92658161316589,3.999494460617752
39.23092850019958,56.93909981130574,2.5934014599626853
50.08026837482465,28.993673072320114,10.64876930066918
63.7255996101211,37.215084416390155,11.661708749662086
42.75583490833987,53.44742756765668,16.632241107484646
80.39551063841718,60.7812952158192,15.843712367279618
42.982561054357426,98.75841556580902,3.1504943836079002
81.93284640353394,68.70586562880894,4.89531149319304
75.73528434628996,99.8632991643856,15.376600601145135
12.512220774262932,66.46472644706013,5.8269187192593
19.429776179573444,93.80797287885413,11.370665313975323
55.96173405850928,37.649971522770024,1.2193373639038563
72.50863471856628,5.358895697188437,14.755214132427398
85.22573985751829,72.62679058386593,15.254276014302732
44.564251923837226,4.481028257173603,14.093784781280714
14.46923356118949,83.74343388439802,11.619415923770653
72.98542048388472,51.21509469323294,7.686442744412245
32.629784539690746,95.64282273489518,13.424971831684115
10.60066852099062,9.969190179276533,7.239319956901278
89.61051833634325,93.51972431191578,12.336787002640895
19.648429984675303,22.256322528959704,4.408846748647306
69.96570570395446,78.29567319816972,18.227985615578287
27.648028775893845,39.18737542911226,12.832183114006927
25.983289266222247,80.5150947147379,1.885071061965724
16.413101894785108,14.840360878411229,17.39302135045476
44.19428285995863,56.36726416178993,1.61560279598433
10.59781341026175,18.773236747535616,7.995182414432598
64.4728735374876,57.522891461801976,8.025174932662932
42.63768231349618,3.5827935224418406,11.262982664097256
51.298168373016814,18.425001755528758,15.2585639761893
50.08278276929336,78.28820634118608,4.814744812324179
45.21592842926263,14.686563626679128,1.3623296561445075
77.87430929219121,60.895860009058985,1.2394098556356514
27.385595869924096,94.03410274626545,6.722548823482752
55.074720606262616,86.19042590498995,18.015964360502426
55.100263390124496,5.739968357739034,12.598779015341034
21.772964307548765,85.23678914690458,4.510694632651646
55.40283382769998,84.65455112438349,7.613613158149857
91.72802730329691,71.10724414866115,3.7426960853846913
48.169677947592895,50.325098225204044,14.34997643593811
85.41328949165299,42.84836621026663,2.007540297683066
70.77485391535436,16.207807173237722,2.3979605556818884
36.83219784727763,78.46580162770098,18.47270250331421
54.92725773072823,20.230848328389595,0.7426625328477643
51.84111704220226,12.00667229288712,7.129205882888581
10.224701145799468,97.76403874637207,3.669246287880499
97.59411573974819,42.2670142939314,17.92961430304877
36.26860245220176,13.651216063239492,15.13864966123057
11.053756397881104,98.53939653932223,2.9927755392261024
92.34128903712987,3.3680489272052028,8.119726968005669
52.907029441697546,72.73288805795792,19.437453578990688
58.37061315402405,48.343547983241834,11.09563432333579
60.94142032800184,4.4875492036493885,14.788596726489402
65.95669835172092,60.64883574943646,0.48436994555099755
61.257554001076464,24.898714817642098,14.827178775930172
68.09430807662676,53.49911985511889,2.494224013470767
47.17278244007231,94.9475246065427,16.343736584178018
23.807635634421832,24.83133610397602,7.450185060989682
91.05884651679686,25.813895307177127,4.0134612613844105
51.01435060009473,59.9211221883686,18.276305326038557
17.62130266445839,3.7394059289971304,15.361335749808918
13.204505576867469,51.60283602296553,18.043899191038847
36.703350771171046,77.409933349371,8.678418900284964
37.43597848679448,69.2453044943678,2.287945321689555
26.992404776899836,71.03313962053528,3.6021875955080973
16.34954803791016,86.97411929530479,14.957067966541633
51.7187606365887,80.05532926043499,13.884729431622189
73.9165338072161,60.51228905895321,18.04583291005762
22.1599181489994,31.367182166493713,5.034559190141978
56.25873950639089,40.85861010312223,18.24864507858054
72.92028575939621,60.360694688936746,8.71808118843491
47.59811924165617,3.629556807437928,10.7721286394981
42.99672485586204,29.411267798075947,0.46719538544210293
82.66802976996229,32.041530867118354,14.101454868344188
63.245602598815715,66.74682137564221,1.2553036525063166
71.11391667799398,79.80265366799782,9.792141881199079
38.958819863931865,16.83933691420778,14.604011532107432
44.23729768191157,97.17647603639958,6.965044235739599
36.03763428976854,24.943356161188778,19.072810281315288
64.86359505841239,93.75788462472985,1.5904679184059023
64.55776963805825,87.24423824781807,4.040056540528938
13.522627250583426,49.21658081865138,10.386909337404207
28.43653748263696,14.485944164214516,19.9179881526454
16.662112423192823,41.79883308491469,17.328237656886948
11.086097061219633,56.472698635453945,17.71832928957816
19.807622917491468,8.361241716405377,2.684707000884199
53.066112536967985,99.16599178863437,1.6892271630274935
20.225766999731267,9.179552643809286,8.577715803441471
31.036350278526157,83.88644410588346,17.960423219419994
26.458260521453575,99.09618164835781,18.353129288786484
85.29608134196363,25.795927092044344,7.073696576491901
