effectiveness,collateral,verification
0.036550841339792244,0.028164733650007757,1.9737205558963427
0.04034420656521129,0.0290213498406811,1.9542012141098455
0.06260066940160479,0.010985572858612791,0.7419914272540074
0.08320478898432423,0.04309962849520291,0.4663499332069896
0.07643116681091831,0.3798276085762282,0.5688133068297048
0.07795378416706161,0.05671021897542126,1.0412517620621322
0.06134928902043161,0.04740107452893079,0.8321625838708981
0.02180596174644981,0.261261866800998,1.7284344067953867
0.07035189530273481,0.04551964019078998,0.6456464612894888
0.051528702462854015,0.049705074501454276,0.40895492594460725
0.00489409172238029,0.14996389336561614,0.6128675409525541
0.06936140711435994,0.08277273268031987,1.4323843849432054
0.05977261681290624,0.2673344537294236,1.5668615285020675
0.019264599113298222,0.39810268387529657,0.3119444850749764
0.04293762801147971,0.0400669855133986,1.303844335960303
0.05497735503536652,0.049659167477635616,1.7425030243790707
0.026673481574068927,0.3127330183705743,0.48265642483833204
0.07858507345328403,0.37677513133282026,1.9212806595393677
0.03632577910842899,0.29563515673350305,0.8828801228083738
0.07800843527145966,0.29432969624804445,1.0377735122472695
0.07833003696338764,0.3372796832865931,1.449455029806417
0.014953880683388376,0.14637843084435964,1.7827306931236304
0.0165764936555593,0.24678898063024002,1.7318127927393443
0.08584553381619725,0.19420690521028555,1.602360233615549
0.011335354240869611,0.3645060568922299,1.0721450911709076
0.0841197593328478,0.018444536546053537,0.22580136058892109
0.056670382061470626,0.026570055306180153,0.3847348047815322
0.09051013042133459,0.015639946531070505,1.4310305718699208
0.07090203151673516,0.3635084802752422,1.2281452027068998
0.0947234674910325,0.07280955049558756,0.03729275995197878
0.08322597248851038,0.389524005843469,1.6741638582239105
0.018589682718651114,0.3328235611745999,0.3782606038558318
0.08204299847698232,0.31053042209722,0.8117000633348608
0.07263313874657101,0.05016867509948258,1.8500611418609827
0.01993186094571482,0.11935069965086163,0.7123576565067298
0.04531761542530101,0.37511285218892626,1.110087425934568
0.010132771033090893,0.10262588865812804,0.5687767758454778
0.006109542910897237,0.24594601401008376,0.6083957717229413
0.0931172523044986,0.15187273581056357,1.1072194666625554
0.04378289953698403,0.1692506879314006,1.1653278660784638
0.07961967734744252,0.32326211275778455,1.7059731769911979
0.029236845301913974,0.35206610946351535,1.7422779320091568
0.0037029035336358265,0.1725320587962417,0.19709154889412916
0.04625126394299065,0.3092719928366925,0.8876450343484064
0.019033978275672814,0.06439446733851457,1.47302018161707
0.04514680192984685,0.21185882158239525,1.7102271678812013
0.03845203382374982,0.31991482306834473,0.2739920919775056
0.08290726540823268,0.024022913304854978,1.4423270990341617
0.0968921742229601,0.057718367550556954,0.03330348173468023
0.016304868411693742,0.2006795109186843,0.9547180138110489
0.054781708659318445,0.27965647128980975,0.26724787698701236
0.08046025185076294,0.3943850101788101,1.4178600762566902
0.09427588294456211,0.18887084735543974,1.9046563470124382
0.09891582319293613,0.07027428664814299,1.4744578647668296
0.05768257699243721,0.0070338043427441216,1.2595559164335477
0.07501872761713345,0.03639388267822428,1.2478797862792221
0.037436120241138064,0.027697989226989874,0.9889991085580894
0.08124974863384408,0.12256150711727419,0.9002412702964868
0.0016576236490183584,0.3969822029540556,1.7679053713958632
0.0019115852791756205,0.16240614756056268,0.12053845924160123
0.0205429119601259,0.3293783533674086,1.3786568700747766
0.0745940982970721,0.20556213809274,0.029657532671237608
0.09827490323815531,0.020427249455575416,0.9212197981310455
0.04021099350814648,0.2334674120395287,1.8793445760155119
0.03540217800219664,0.22935706057535837,0.751882313528943
0.0011761889998685327,0.2498341028395088,0.9381599708997181
0.038367147170025664,0.060372518739697206,1.8228479649374936
0.06082778603844477,0.10464644241811297,0.7519050895777164
0.04331945573920653,0.0005812471945168873,1.627865569498491
0.006635750911815775,0.2557863582562007,1.572892291750409
0.0007612434403308943,0.13194084234593584,0.24168343843122275
0.08406751857710539,0.23691683578542067,0.9968897475140723
0.00068942260901389,0.21507919392518962,1.6746050390637124
0.024481036743733753,0.34803561966573304,0.2503368535627728
0.05404739327069341,0.2514954331277926,0.7376430958803375
6.243857331079683e-05,0.2692038763350609,0.22015930857402632
0.021919024052116865,0.21743661507667258,0.8168595342305414
0.008665643054602679,0.38739514001861103,0.3750621652990689
0.060786022156451215,0.21372529108234445,1.887816504355584
0.0025992360417403716,0.10949752030725711,1.4489988795743518
0.08707069730606193,0.3110406354129052,1.6897912965441595
0.013500817789120724,0.016952063671304484,1.3548891852781229
0.06392554661964191,0.33541054746794097,1.065771019689582
0.024325369108434216,0.08218891376711467,0.4363283917315024
0.07504832375839426,0.15476190310061422,1.2933897459276122
0.06829663838759115,0.37176618288208,0.9899728570390447
0.009598345267021413,0.11091921667145206,0.0694476897474472
0.020204838060538757,0.20003828335677487,0.34840349331143416
0.02287845013030944,0.3817821172665501,1.7683553266352992
0.0957167635139444,0.13913303692147502,0.8770218015759401
0.05695084024395535,0.37781352294738385,0.6543665374135619
0.0800663405244116,0.014268031709662444,1.438745234821439
0.09775660687901273,0.18839153141726475,1.0786065343528752
0.010560109635834404,0.3393366446952657,0.9658070459775769
0.0019052211822162325,0.11339702932118674,0.3867603501378014
0.05893540498619185,0.22886040180920186,0.4246285578667308
